"Aircraft..Type" "Effect..Impact.to.flight" "FlightDate" "Record.ID" "Aircraft..Airline.Operator" "Feet.above.ground" "origin"
2 4 2003-07-03 217167 349 "0" 26
2 4 2003-07-03 220773 59 "2,200" 4
NULL 4 2003-07-03 7401 241 NULL 184
2 6 2003-07-03 219650 316 NULL 39
NULL NULL 2003-07-03 7564 241 NULL 73
NULL NULL 2003-07-03 7565 241 NULL 73
2 NULL 2003-07-03 221250 2 NULL 2
NULL NULL 2003-07-03 220183 345 NULL 3
NULL NULL 2003-07-03 220908 345 NULL 3
NULL NULL 2003-07-03 222154 345 NULL 3
2 NULL 2003-07-03 220356 343 "0" 3
2 NULL 2003-07-03 217275 343 "0" 3
2 NULL 2003-07-03 217276 343 "0" 3
2 NULL 2003-07-03 221705 343 NULL 2
2 4 2003-07-04 221450 90 "0" 311
2 4 2003-07-04 212913 126 "0" 208
2 4 2003-07-04 219360 90 "50" 344
2 4 2003-07-04 221973 201 "0" 262
2 2 2003-07-04 216826 59 "0" 23
2 4 2003-07-04 219756 201 "50" 262
NULL NULL 2003-07-04 221494 345 NULL 12
2 4 2003-07-04 221547 60 "0" 63
2 4 2003-07-04 226358 180 NULL 2
2 4 2003-07-04 225516 272 "0" 287
2 4 2003-07-04 220127 69 "0" 466
2 NULL 2003-07-04 221105 343 NULL 2
2 NULL 2003-07-04 222208 343 "0" 3
2 4 2003-07-05 218428 70 "10" 61
2 4 2003-07-05 216628 306 "50" 373
2 NULL 2003-07-05 222312 249 NULL 2
2 NULL 2003-07-05 218383 257 NULL 33
NULL NULL 2003-07-05 214680 345 NULL 35
NULL NULL 2003-07-05 220642 345 NULL 19
2 5 2003-07-05 217626 90 "0" 957
2 4 2003-07-05 220330 59 "2,400" 40
2 NULL 2003-07-05 219130 257 "3,000" 33
2 4 2003-07-05 221469 60 "20" 42
2 4 2003-07-05 223064 206 "1,160" 346
2 4 2003-07-05 225538 139 NULL 109
2 4 2003-07-05 216511 59 "100" 440
NULL NULL 2003-07-05 220378 345 NULL 3
2 NULL 2003-07-05 222404 343 NULL 2
2 2 2003-07-06 214584 278 "0" 332
2 4 2003-07-06 222766 90 "50" 224
2 4 2003-07-06 220058 347 "0" 98
2 6 2003-07-06 222346 316 "0" 80
2 NULL 2003-07-06 222765 139 "0" 10
2 NULL 2003-07-06 216655 139 "0" 59
2 4 2003-07-06 216349 343 "100" 3
2 NULL 2003-07-06 225774 249 "1,800" 20
2 6 2003-07-06 223097 69 NULL 109
NULL NULL 2003-07-06 217939 345 NULL 138
2 NULL 2003-07-06 221685 311 "0" 10
2 4 2003-07-06 213765 69 "0" 277
2 4 2003-07-06 218196 316 "0" 59
NULL NULL 2003-07-06 222085 345 NULL 92
2 4 2003-07-06 219826 196 "0" 9
2 4 2003-07-06 222767 83 "0" 405
2 NULL 2003-07-06 219139 139 "0" 56
NULL NULL 2003-07-06 221704 345 NULL 138
NULL NULL 2003-07-06 220983 345 NULL 4
2 NULL 2003-07-06 223678 343 "0" 654
2 NULL 2003-07-06 221888 343 "0" 4
2 4 2003-07-07 216630 162 "0" 12
2 4 2003-07-07 222305 192 "0" 58
2 NULL 2003-07-07 222181 316 "0" 125
2 4 2003-07-07 219960 196 "0" 36
2 NULL 2003-07-07 224127 59 "0" 3
2 NULL 2003-07-07 220757 23 "0" 151
2 4 2003-07-07 222796 59 "0" 174
2 4 2003-07-07 223305 316 "0" 79
2 4 2003-07-07 218953 139 "0" 109
2 4 2003-07-07 217028 316 "0" 59
2 4 2003-07-07 219961 232 "50" 147
2 6 2003-07-07 5795 241 "0" 287
2 NULL 2003-07-07 216224 58 NULL 2
NULL NULL 2003-07-07 218156 345 NULL 4
2 4 2003-07-07 7808 241 NULL 160
NULL NULL 2003-07-07 218155 345 NULL 3
2 NULL 2003-07-07 224128 59 NULL 3
2 NULL 2003-07-07 221955 343 "0" 18
2 NULL 2003-07-07 219427 343 "0" 3
2 NULL 2003-07-07 219419 343 "0" 3
2 NULL 2003-07-07 219641 343 "0" 3
2 NULL 2003-07-07 221956 343 NULL 2
2 NULL 2003-07-07 220305 343 NULL 2
2 NULL 2003-07-07 221483 343 NULL 4
2 NULL 2003-07-07 222330 343 NULL 2
2 4 2003-07-08 223128 69 "0" 52
2 6 2003-07-08 222701 90 "0" 120
2 4 2003-07-08 223897 90 "0" 20
2 4 2003-07-08 223127 62 NULL 2
2 4 2003-07-08 224030 278 NULL 424
2 NULL 2003-07-08 223245 69 "0" 193
2 4 2003-07-08 223070 59 "0" 38
2 NULL 2003-07-08 220238 343 "0" 3
NULL NULL 2003-07-08 217466 345 NULL 227
2 4 2003-07-08 222279 90 "0" 432
2 3 2003-07-08 221076 257 "1,500" 33
2 4 2003-07-08 219388 232 "0" 93
2 4 2003-07-08 219034 349 "0" 16
2 4 2003-07-08 218018 316 "10" 143
2 NULL 2003-07-08 216909 317 "0" 33
2 4 2003-07-08 223665 90 NULL 92
2 4 2003-07-08 7405 241 "0" 169
2 NULL 2003-07-08 7406 241 "0" 573
2 4 2003-07-08 215069 59 "0" 364
2 4 2003-07-08 6360 241 NULL 100
2 5 2003-07-08 221264 90 "800" 232
2 4 2003-07-08 217323 59 "0" 8
2 NULL 2003-07-08 221912 117 "0" 56
2 NULL 2003-07-08 223011 58 NULL 2
NULL NULL 2003-07-08 226020 345 "0" 4
NULL NULL 2003-07-08 219260 345 NULL 3
2 NULL 2003-07-08 222302 343 "0" 4
2 NULL 2003-07-08 219125 343 "0" 4
2 NULL 2003-07-08 220180 343 "0" 109
2 4 2003-07-08 221497 316 "10" 62
NULL NULL 2003-07-08 218233 345 NULL 219
2 4 2003-07-09 222522 316 "0" 297
2 2 2003-07-09 221418 90 "0" 526
2 NULL 2003-07-09 219733 69 "0" 193
2 2 2003-07-09 215151 316 "0" 197
2 4 2003-07-09 223292 90 "150" 356
2 4 2003-07-09 221410 146 "30" 62
2 4 2003-07-09 224260 90 "0" 260
2 4 2003-07-09 215364 316 "100" 12
2 4 2003-07-09 221954 349 "0" 3
2 4 2003-07-09 215152 316 "0" 210
NULL NULL 2003-07-09 218697 345 NULL 82
2 NULL 2003-07-09 7153 241 "0" 573
2 NULL 2003-07-09 223291 69 "500" 109
2 6 2003-07-09 6253 241 "100" 215
2 NULL 2003-07-09 6665 241 NULL 73
NULL NULL 2003-07-09 218696 345 NULL 687
NULL NULL 2003-07-09 220997 345 NULL 38
2 4 2003-07-09 222161 201 "1,300" 678
NULL NULL 2003-07-09 221436 345 NULL 4
2 NULL 2003-07-09 220001 343 "0" 3
2 NULL 2003-07-09 215488 343 NULL 2
2 NULL 2003-07-09 215489 343 NULL 2
2 NULL 2003-07-09 215617 343 NULL 2
NULL NULL 2003-07-09 223918 345 NULL 143
2 2 2003-07-10 220972 90 "0" 295
2 4 2003-07-10 216773 126 "0" 241
2 4 2003-07-10 225040 207 "0" 5
2 NULL 2003-07-10 224350 257 NULL 57
NULL NULL 2003-07-10 217635 345 NULL 33
2 4 2003-07-10 225663 249 "0" 436
NULL NULL 2003-07-10 217634 345 NULL 124
NULL NULL 2003-07-10 216625 345 NULL 124
NULL NULL 2003-07-10 218162 345 NULL 36
2 4 2003-07-10 225976 207 "0" 5
2 NULL 2003-07-10 215767 186 "0" 3
2 NULL 2003-07-10 217952 130 "0" 3
2 4 2003-07-10 219639 159 "0" 657
2 4 2003-07-10 220737 349 "0" 81
NULL NULL 2003-07-10 221958 345 NULL 67
NULL NULL 2003-07-10 221957 345 NULL 92
NULL NULL 2003-07-10 218577 345 NULL 3
2 4 2003-07-10 6251 241 "0" 266
2 6 2003-07-10 7360 241 "900" 183
2 4 2003-07-10 6656 241 "0" 573
2 4 2003-07-10 225975 316 "0" 12
2 4 2003-07-10 221053 59 "10,400" 38
2 4 2003-07-10 7509 241 NULL 32
2 4 2003-07-10 8042 241 "0" 229
2 NULL 2003-07-10 228194 139 "30" 56
2 4 2003-07-10 4760 241 "900" 183
NULL NULL 2003-07-10 223892 345 NULL 3
2 NULL 2003-07-10 220973 343 NULL 2
2 NULL 2003-07-10 227805 343 NULL 3
NULL NULL 2003-07-10 226389 345 NULL 109
NULL NULL 2003-07-10 225841 345 NULL 109
NULL NULL 2003-07-10 219071 345 NULL 109
NULL NULL 2003-07-10 270182 345 NULL 1
2 4 2003-07-11 214831 280 "0" 236
2 NULL 2003-07-11 222309 90 "0" 464
2 4 2003-07-11 221328 349 "0" 150
2 NULL 2003-07-11 219901 257 "0" 449
2 4 2003-07-11 215858 90 "0" 236
2 4 2003-07-11 221327 349 "0" 132
2 NULL 2003-07-11 222940 23 "0" 4
2 4 2003-07-11 216600 90 "100" 360
2 NULL 2003-07-11 218366 90 "30" 142
NULL NULL 2003-07-11 216277 345 NULL 93
NULL NULL 2003-07-11 216272 345 NULL 72
2 6 2003-07-11 215812 90 "1,500" 493
2 4 2003-07-11 220505 90 "1,500" 958
2 4 2003-07-11 221119 47 "100" 916
2 4 2003-07-11 220335 59 "400" 18
2 4 2003-07-11 217536 2 "0" 198
NULL NULL 2003-07-11 218240 345 NULL 4
2 NULL 2003-07-11 219672 343 "0" 3
2 NULL 2003-07-11 222831 343 "0" 3
2 NULL 2003-07-11 219673 343 "0" 3
2 NULL 2003-07-11 224833 343 NULL 2
NULL NULL 2003-07-11 226188 345 NULL 143
2 4 2003-07-12 221277 90 "0" 337
2 4 2003-07-12 222258 257 "0" 138
2 4 2003-07-12 269930 350 NULL 2
2 NULL 2003-07-12 218174 90 NULL 958
NULL NULL 2003-07-12 224834 345 NULL 36
2 6 2003-07-12 218166 90 "1,000" 144
2 4 2003-07-12 217153 59 "0" 38
NULL NULL 2003-07-12 221363 345 NULL 12
2 NULL 2003-07-12 218942 343 "0" 3
2 NULL 2003-07-12 218666 343 "0" 19
2 NULL 2003-07-12 219827 343 NULL 2
2 NULL 2003-07-12 220665 343 NULL 2
2 5 2003-07-12 221171 343 NULL 2
NULL NULL 2003-07-12 219200 345 NULL 109
NULL NULL 2003-07-12 228885 345 NULL 143
2 4 2003-07-13 221555 257 "0" 83
2 4 2003-07-13 217897 316 "0" 210
2 NULL 2003-07-13 223805 249 NULL 2
2 4 2003-07-13 220215 60 NULL 27
2 NULL 2003-07-13 218201 257 "0" 3
2 NULL 2003-07-13 222083 257 "0" 33
2 NULL 2003-07-13 217029 316 "10" 197
2 NULL 2003-07-13 219955 278 NULL 168
2 4 2003-07-13 217971 117 "0" 25
2 2 2003-07-13 218305 233 "0" 349
2 4 2003-07-13 219685 60 "0" 27
2 4 2003-07-13 223374 90 "0" 72
2 5 2003-07-13 221519 59 "3,000" 38
NULL NULL 2003-07-13 223580 345 NULL 67
2 4 2003-07-13 218185 316 "0" 18
2 4 2003-07-13 7448 241 "1,000" 37
2 NULL 2003-07-13 217443 58 NULL 2
NULL NULL 2003-07-13 216493 345 NULL 3
2 NULL 2003-07-13 215882 343 "15" 52
2 NULL 2003-07-13 214395 343 NULL 2
2 4 2003-07-14 221423 233 "500" 474
2 4 2003-07-14 222629 90 "0" 111
2 4 2003-07-14 219402 83 "0" 197
2 NULL 2003-07-14 221580 257 "400" 83
2 4 2003-07-14 218586 90 "200" 197
2 NULL 2003-07-14 223158 139 NULL 38
4 4 2003-07-14 269931 350 NULL 2
2 4 2003-07-14 219028 196 "500" 942
2 4 2003-07-14 224749 59 "0" 380
2 4 2003-07-14 222546 59 "0" 794
2 4 2003-07-14 220812 316 "0" 288
2 4 2003-07-14 222956 186 "0" 3
2 4 2003-07-14 220864 126 "0" 328
2 4 2003-07-14 221345 90 "0" 383
2 4 2003-07-14 217282 349 "300" 132
NULL NULL 2003-07-14 215679 345 NULL 10
NULL NULL 2003-07-14 217059 345 NULL 65
NULL NULL 2003-07-14 216494 345 NULL 12
NULL NULL 2003-07-14 222846 345 NULL 12
NULL NULL 2003-07-14 216567 345 NULL 12
NULL NULL 2003-07-14 220810 345 NULL 12
2 6 2003-07-14 5794 241 "0" 175
NULL 4 2003-07-14 8046 241 "10" 32
2 6 2003-07-14 221934 316 "0" 125
2 4 2003-07-14 4017 241 "300" 145
2 4 2003-07-14 7201 241 NULL 81
2 4 2003-07-14 7504 241 "150" 130
2 4 2003-07-14 221435 58 "0" 39
2 NULL 2003-07-14 222776 58 NULL 2
2 4 2003-07-14 7936 241 NULL 72
NULL NULL 2003-07-14 215636 345 NULL 3
NULL NULL 2003-07-14 222008 345 NULL 3
2 NULL 2003-07-14 221078 343 NULL 2
2 NULL 2003-07-14 219486 343 NULL 2
2 NULL 2003-07-14 216500 343 NULL 2
2 NULL 2003-07-14 221077 343 NULL 2
2 NULL 2003-07-14 217595 343 NULL 440
NULL NULL 2003-07-14 217969 345 NULL 46
2 4 2003-07-14 224051 345 NULL 143
2 NULL 2003-07-15 217179 59 "0" 380
2 4 2003-07-15 216025 47 "1,000" 249
2 4 2003-07-15 215748 53 "0" 81
2 4 2003-07-15 218762 53 "0" 241
2 4 2003-07-15 219081 347 "0" 255
2 4 2003-07-15 222027 2 NULL 40
2 NULL 2003-07-15 223364 316 "0" 59
2 2 2003-07-15 214762 130 "0" 151
2 4 2003-07-15 218302 59 "10" 14
2 5 2003-07-15 223487 90 NULL 442
2 4 2003-07-15 221364 90 "0" 46
2 4 2003-07-15 224075 139 "0" 11
2 NULL 2003-07-15 222687 257 NULL 3
2 4 2003-07-15 221574 117 "0" 42
2 4 2003-07-15 220257 316 "0" 98
2 4 2003-07-15 220661 347 "0" 269
2 4 2003-07-15 220709 90 "50" 236
2 4 2003-07-15 221863 90 "20" 206
2 NULL 2003-07-15 7713 241 "0" 573
2 4 2003-07-15 219808 316 "90" 143
2 4 2003-07-15 223066 59 "15" 3
2 4 2003-07-15 219194 316 "5,500" 125
2 4 2003-07-15 216989 180 NULL 29
2 4 2003-07-15 221862 139 "0" 3
2 4 2003-07-15 6024 241 "0" 32
2 6 2003-07-15 8043 241 "0" 229
2 4 2003-07-15 221573 58 "10" 217
NULL NULL 2003-07-15 218188 345 NULL 3
NULL NULL 2003-07-15 222583 345 NULL 3
NULL NULL 2003-07-15 220114 345 NULL 3
2 NULL 2003-07-15 216809 343 "0" 3
2 NULL 2003-07-15 220232 343 "0" 151
2 NULL 2003-07-15 220660 343 "0" 3
2 4 2003-07-15 218620 343 "0" 3
2 NULL 2003-07-15 221753 343 "0" 3
2 NULL 2003-07-15 223376 343 NULL 2
2 NULL 2003-07-15 220271 343 NULL 2
2 NULL 2003-07-15 220281 343 NULL 2
2 5 2003-07-15 220022 90 "0" 442
2 4 2003-07-16 225249 90 "100" 384
2 4 2003-07-16 221700 167 "10" 247
2 4 2003-07-16 219681 90 "0" 486
2 4 2003-07-16 223813 192 "50" 342
NULL NULL 2003-07-16 217408 345 NULL 81
2 NULL 2003-07-16 223084 207 "0" 248
2 4 2003-07-16 219694 59 "100" 35
2 4 2003-07-16 220093 278 "20" 349
NULL NULL 2003-07-16 217931 345 NULL 72
NULL NULL 2003-07-16 220382 345 NULL 82
NULL NULL 2003-07-16 217409 345 NULL 67
2 2 2003-07-16 6020 241 "0" 222
2 6 2003-07-16 6021 241 "100" 222
2 6 2003-07-16 6023 241 NULL 175
2 6 2003-07-16 6025 241 NULL 175
2 4 2003-07-16 4018 241 "0" 111
2 4 2003-07-16 2060 241 "0" 111
2 4 2003-07-16 7622 241 "50" 158
2 6 2003-07-16 6300 241 NULL 215
2 4 2003-07-16 221056 165 "4,700" 355
NULL NULL 2003-07-16 226359 345 NULL 3
2 NULL 2003-07-16 220476 343 "0" 3
2 NULL 2003-07-16 220363 343 NULL 2
2 NULL 2003-07-16 220210 343 NULL 2
2 4 2003-07-17 222367 83 "0" 405
2 4 2003-07-17 219003 59 "50" 3
2 4 2003-07-17 223017 257 "0" 292
2 2 2003-07-17 224713 90 "0" 328
2 4 2003-07-17 224782 42 NULL 206
2 4 2003-07-17 215320 349 NULL 117
2 2 2003-07-17 223238 59 "0" 254
2 4 2003-07-17 225286 300 "0" 241
NULL NULL 2003-07-17 220838 345 NULL 64
2 NULL 2003-07-17 222268 90 "0" 959
2 4 2003-07-17 223221 59 "0" 138
2 4 2003-07-17 224783 42 "0" 70
NULL NULL 2003-07-17 222098 345 NULL 104
2 3 2003-07-17 218542 90 "50" 28
2 4 2003-07-17 4016 241 "25" 31
2 6 2003-07-17 5167 241 "0" 229
2 4 2003-07-17 7625 241 "0" 158
2 6 2003-07-17 7198 241 "0" 175
2 NULL 2003-07-17 227166 58 NULL 2
NULL 5 2003-07-17 7021 241 "0" 32
NULL NULL 2003-07-17 218590 345 NULL 3
2 NULL 2003-07-17 221758 343 "0" 3
2 NULL 2003-07-17 222949 343 NULL 2
NULL NULL 2003-07-17 215611 345 NULL 46
NULL NULL 2003-07-17 228535 345 NULL 57
2 2 2003-07-18 215374 278 "0" 247
2 4 2003-07-18 219898 316 "0" 139
2 4 2003-07-18 218452 130 "0" 190
2 NULL 2003-07-18 221622 257 NULL 33
4 4 2003-07-18 221172 90 "2,000" 258
2 4 2003-07-18 223403 90 "0" 49
2 4 2003-07-18 219722 90 "400" 22
2 4 2003-07-18 221267 257 "0" 181
2 6 2003-07-18 216180 90 "10" 28
2 6 2003-07-18 219193 278 "10" 28
2 4 2003-07-18 221621 90 "0" 46
2 6 2003-07-18 218333 90 "0" 7
2 4 2003-07-18 222133 90 "5" 406
2 2 2003-07-18 6666 241 "0" 175
2 4 2003-07-18 7196 241 "2,500" 540
2 4 2003-07-18 7199 241 "0" 509
NULL NULL 2003-07-18 224093 345 NULL 10
NULL NULL 2003-07-18 221016 345 NULL 3
2 NULL 2003-07-18 219899 343 "0" 3
2 NULL 2003-07-18 221647 343 "0" 3
2 NULL 2003-07-18 220824 343 NULL 2
2 NULL 2003-07-18 216278 343 NULL 2
2 NULL 2003-07-18 222416 343 NULL 2
2 NULL 2003-07-18 218262 343 NULL 2
2 NULL 2003-07-18 220816 343 NULL 3
NULL NULL 2003-07-18 223502 345 NULL 57
2 NULL 2003-07-19 222539 249 NULL 132
2 NULL 2003-07-19 221028 207 "0" 248
2 NULL 2003-07-19 218415 257 "0" 151
2 NULL 2003-07-19 220440 139 "0" 59
2 4 2003-07-19 218990 59 "0" 23
2 NULL 2003-07-19 213792 316 "10" 201
2 4 2003-07-19 218043 345 "10" 960
2 NULL 2003-07-19 216674 257 NULL 57
2 4 2003-07-19 217699 90 "0" 384
2 4 2003-07-19 221921 59 "0" 5
2 4 2003-07-19 217305 196 "0" 36
2 4 2003-07-19 224280 42 "50" 206
2 4 2003-07-19 223666 139 "0" 81
2 4 2003-07-19 221908 316 "0" 59
2 4 2003-07-19 223919 49 "0" 59
2 4 2003-07-19 220756 308 "0" 217
2 NULL 2003-07-19 222398 59 NULL 38
2 4 2003-07-19 221107 126 NULL 109
NULL NULL 2003-07-19 224341 345 NULL 30
NULL NULL 2003-07-19 218525 345 NULL 67
NULL NULL 2003-07-19 213999 345 NULL 72
2 NULL 2003-07-19 218484 90 "20" 427
2 NULL 2003-07-19 7620 241 "0" 573
2 4 2003-07-19 218321 2 "0" 181
2 NULL 2003-07-19 222881 58 NULL 2
2 NULL 2003-07-19 218964 343 "0" 3
2 NULL 2003-07-19 217695 343 "0" 3
2 NULL 2003-07-19 220971 343 NULL 2
2 NULL 2003-07-19 214383 343 NULL 3
NULL NULL 2003-07-19 218825 345 NULL 46
2 4 2003-07-19 222112 345 "0" 143
2 4 2003-07-20 221427 162 NULL 52
2 4 2003-07-20 213551 42 NULL 13
2 NULL 2003-07-20 225540 196 "0" 36
2 4 2003-07-20 225539 165 "0" 242
2 4 2003-07-20 223521 90 "30" 24
2 4 2003-07-20 223889 139 "0" 59
2 4 2003-07-20 221428 139 "50" 287
2 2 2003-07-20 213700 349 "0" 18
2 4 2003-07-20 219608 349 "0" 132
2 4 2003-07-20 212677 60 "60" 195
2 4 2003-07-20 226184 316 "3,000" 138
2 6 2003-07-20 220498 316 "200" 18
2 NULL 2003-07-20 226485 343 "0" 5
2 NULL 2003-07-20 221159 343 NULL 80
2 4 2003-07-21 220495 271 "0" 117
2 4 2003-07-21 222924 139 "2" 29
2 4 2003-07-21 224062 316 "50" 139
2 NULL 2003-07-21 219570 257 NULL 57
NULL NULL 2003-07-21 222304 345 NULL 138
NULL NULL 2003-07-21 220919 345 NULL 124
2 4 2003-07-21 215394 272 "5" 335
2 4 2003-07-21 218707 139 "0" 337
2 4 2003-07-21 218111 90 "0" 46
2 4 2003-07-21 221146 47 "0" 50
2 4 2003-07-21 222747 343 "40" 151
2 4 2003-07-21 216902 47 "0" 18
NULL NULL 2003-07-21 220421 345 NULL 10
NULL NULL 2003-07-21 217831 345 NULL 93
NULL NULL 2003-07-21 219617 345 NULL 27
NULL NULL 2003-07-21 218743 345 NULL 10
2 4 2003-07-21 220362 139 "200" 29
2 4 2003-07-21 215395 180 "2,500" 19
2 5 2003-07-21 7194 241 "200" 158
2 4 2003-07-21 7195 241 "2,000" 158
2 NULL 2003-07-21 220361 58 NULL 2
NULL NULL 2003-07-21 222303 345 NULL 138
2 NULL 2003-07-21 222748 343 "0" 3
2 NULL 2003-07-21 223836 343 "0" 52
2 NULL 2003-07-21 225465 343 "1,500" 138
NULL NULL 2003-07-21 224512 345 NULL 143
2 2 2003-07-22 211802 171 "0" 111
2 4 2003-07-22 217601 139 "200" 29
2 4 2003-07-22 219853 69 "100" 377
2 4 2003-07-22 215039 139 "200" 29
2 4 2003-07-22 218491 42 "20" 111
2 4 2003-07-22 218303 60 "600" 328
2 4 2003-07-22 223268 316 "200" 59
2 4 2003-07-22 221767 42 "50" 111
2 4 2003-07-22 220237 347 "0" 269
2 4 2003-07-22 217303 196 "10" 396
2 4 2003-07-22 224028 316 "100" 13
2 4 2003-07-22 216167 83 NULL 46
2 4 2003-07-22 225628 196 "0" 19
NULL NULL 2003-07-22 221867 345 NULL 92
2 4 2003-07-22 220707 334 "0" 111
2 4 2003-07-22 224027 256 "0" 803
2 4 2003-07-22 3818 241 "0" 73
2 2 2003-07-22 6614 241 "0" 476
4 6 2003-07-22 223906 90 "500" 113
2 4 2003-07-22 7623 241 "0" 222
NULL NULL 2003-07-22 7824 241 NULL 73
NULL NULL 2003-07-22 226388 345 NULL 138
2 4 2003-07-22 5992 241 "200" 214
2 NULL 2003-07-22 216700 2 NULL 2
2 NULL 2003-07-22 220532 2 NULL 2
2 4 2003-07-22 6871 241 "100" 130
2 5 2003-07-22 6254 241 NULL 651
2 4 2003-07-22 4761 241 "1,000" 183
2 NULL 2003-07-22 217459 343 "0" 52
2 NULL 2003-07-22 214748 343 "100" 185
2 NULL 2003-07-22 218628 343 "400" 59
2 NULL 2003-07-22 219364 343 "0" 3
2 NULL 2003-07-22 222420 343 NULL 19
2 4 2003-07-23 218285 334 "0" 682
2 4 2003-07-23 216243 232 "0" 24
2 4 2003-07-23 220996 90 "0" 383
2 NULL 2003-07-23 221304 90 "150" 193
2 4 2003-07-23 225279 211 "0" 331
2 4 2003-07-23 219438 60 "20" 242
2 4 2003-07-23 220943 90 "1,400" 208
2 2 2003-07-23 219259 90 "0" 442
2 NULL 2003-07-23 221505 316 "0" 197
2 NULL 2003-07-23 221149 139 "0" 59
2 4 2003-07-23 223384 58 "20" 59
2 NULL 2003-07-23 220326 90 "90" 193
2 NULL 2003-07-23 215981 90 "0" 193
2 NULL 2003-07-23 220422 2 NULL 2
NULL NULL 2003-07-23 224376 345 NULL 143
2 5 2003-07-23 222476 347 "1,000" 219
2 4 2003-07-23 217554 90 "0" 70
2 4 2003-07-23 221759 316 "5" 36
2 4 2003-07-23 224748 349 "0" 31
2 4 2003-07-23 220416 316 "0" 141
2 4 2003-07-23 218284 317 "150" 29
2 4 2003-07-23 222388 34 "0" 349
2 4 2003-07-23 223427 60 NULL 2
2 2 2003-07-23 7621 241 "0" 110
2 6 2003-07-23 7624 241 "0" 509
2 6 2003-07-23 7197 241 "50" 158
2 6 2003-07-23 7200 241 "50" 61
2 6 2003-07-23 7503 241 "200" 287
2 NULL 2003-07-23 223196 58 "0" 59
2 4 2003-07-23 215964 58 "0" 59
2 4 2003-07-23 216616 165 "500" 9
2 4 2003-07-23 222018 165 "2,600" 57
2 NULL 2003-07-23 215613 343 "0" 4
2 4 2003-07-23 218639 343 "0" 42
2 NULL 2003-07-23 219047 343 NULL 2
2 NULL 2003-07-23 223928 343 NULL 2
2 NULL 2003-07-23 226900 345 "0" 143
NULL NULL 2003-07-23 225707 345 NULL 143
NULL NULL 2003-07-23 233120 345 NULL 83
2 6 2003-07-24 217423 60 "0" 23
2 4 2003-07-24 218432 59 "0" 359
2 4 2003-07-24 223157 67 "1,800" 197
NULL 2 2003-07-24 216611 90 "0" 111
2 NULL 2003-07-24 220235 117 "0" 80
2 NULL 2003-07-24 222055 214 "0" 3
2 4 2003-07-24 218821 60 "0" 513
NULL NULL 2003-07-24 220191 345 NULL 27
2 4 2003-07-24 212097 316 "100" 197
2 NULL 2003-07-24 220853 349 "0" 64
2 4 2003-07-24 225011 257 "15" 50
2 4 2003-07-24 220007 60 "100" 38
2 4 2003-07-24 218479 316 "0" 12
2 4 2003-07-24 219055 316 "0" 59
2 4 2003-07-24 219786 316 NULL 2
2 6 2003-07-24 7205 241 "50" 72
2 4 2003-07-24 224044 165 NULL 57
NULL NULL 2003-07-24 7825 241 NULL 73
NULL NULL 2003-07-24 222097 345 NULL 82
2 5 2003-07-24 7172 241 "1,500" 314
2 5 2003-07-24 2468 241 "50" 214
2 4 2003-07-24 4762 241 "1,000" 54
2 NULL 2003-07-24 219787 343 "0" 132
2 NULL 2003-07-24 223413 343 NULL 113
NULL NULL 2003-07-24 220830 345 NULL 219
2 6 2003-07-24 8071 241 NULL 141
2 4 2003-07-25 220150 349 "0" 132
2 NULL 2003-07-25 218996 123 "860" 7
2 4 2003-07-25 219659 70 "0" 249
2 NULL 2003-07-25 217883 316 "0" 297
2 4 2003-07-25 216922 117 "0" 166
2 4 2003-07-25 222003 233 "0" 447
2 4 2003-07-25 218833 90 "0" 268
2 4 2003-07-25 220753 60 "300" 64
2 4 2003-07-25 222000 90 "0" 349
2 4 2003-07-25 223205 316 "400" 59
2 4 2003-07-25 218314 316 "2,000" 125
2 NULL 2003-07-25 219522 249 NULL 2
2 4 2003-07-25 221310 349 "100" 611
2 4 2003-07-25 222345 249 "50" 25
2 4 2003-07-25 216662 280 "500" 685
2 NULL 2003-07-25 215718 130 NULL 59
NULL NULL 2003-07-25 217457 345 NULL 5
2 4 2003-07-25 222405 201 "0" 262
2 4 2003-07-25 219146 90 "0" 429
2 4 2003-07-25 217882 257 "0" 70
2 6 2003-07-25 217491 90 "50" 961
2 4 2003-07-25 218745 42 "0" 328
2 4 2003-07-25 223016 316 "0" 59
2 4 2003-07-25 221675 347 "500" 98
2 4 2003-07-25 7506 241 NULL 155
NULL NULL 2003-07-25 7826 241 NULL 73
2 4 2003-07-25 211668 2 "0" 198
2 NULL 2003-07-25 217242 58 NULL 93
NULL NULL 2003-07-25 213347 345 NULL 138
NULL NULL 2003-07-25 213348 345 NULL 138
2 4 2003-07-25 219145 165 "1,700" 57
NULL NULL 2003-07-25 223423 345 NULL 4
NULL NULL 2003-07-25 222878 345 NULL 3
NULL NULL 2003-07-25 222403 345 NULL 3
NULL NULL 2003-07-25 215609 345 NULL 3
NULL NULL 2003-07-25 219436 345 NULL 3
2 NULL 2003-07-25 218334 343 NULL 2
2 NULL 2003-07-25 220295 343 NULL 2
2 4 2003-07-26 222497 69 "20" 208
2 4 2003-07-26 217414 59 "20" 186
2 4 2003-07-26 218939 349 NULL 186
2 2 2003-07-26 223350 69 "0" 229
2 NULL 2003-07-26 218360 311 "0" 38
2 NULL 2003-07-26 219870 207 "0" 248
2 4 2003-07-26 216339 2 "100" 657
2 NULL 2003-07-26 221050 316 NULL 2
